session_id,user_id,user_demographic_cluster,user_segment,time_of_day,is_weekend,weather_proxy,transit_distance_km,restaurant_busyness,current_cart_value_inr,dominant_cuisine,candidate_item_id,candidate_macro_cat,candidate_price_ratio,was_accepted
4606e979-0037-49a6-9842-271eb8001bfe,U_7498,Late-Night Solo Binge,Budget,Breakfast,True,Rainy/Cold,8.0,6,487,Starter,PFC_005,Accompaniment,0.13347022587268995,1
6b80c29b-39da-4ef3-a927-fe2d9dec3825,U_3484,The Experimental Foodie,Premium,Late_Night,False,Rainy/Cold,8.0,10,647,Main_Course,PFC_017,Main_Course,0.3384853168469861,0
6b80c29b-39da-4ef3-a927-fe2d9dec3825,U_3484,The Experimental Foodie,Premium,Late_Night,False,Rainy/Cold,8.0,10,647,Main_Course,PFC_095,Starter,0.3230293663060278,1
6b80c29b-39da-4ef3-a927-fe2d9dec3825,U_3484,The Experimental Foodie,Premium,Late_Night,False,Rainy/Cold,8.0,10,647,Main_Course,PFC_012,Main_Course,0.1375579598145286,0
6b80c29b-39da-4ef3-a927-fe2d9dec3825,U_3484,The Experimental Foodie,Premium,Late_Night,False,Rainy/Cold,8.0,10,647,Main_Course,PFC_053,Main_Course,0.21483771251931993,0
6b80c29b-39da-4ef3-a927-fe2d9dec3825,U_3484,The Experimental Foodie,Premium,Late_Night,False,Rainy/Cold,8.0,10,647,Main_Course,PFC_109,Accompaniment,0.03863987635239567,0
5052ea72-3fe0-4293-a7ec-85bc9410accd,U_8106,Weekend Party Host,Premium,Late_Night,True,Rainy/Cold,6.7,3,587,Main_Course,PFC_043,Main_Course,0.13458262350936967,1
5052ea72-3fe0-4293-a7ec-85bc9410accd,U_8106,Weekend Party Host,Premium,Late_Night,True,Rainy/Cold,6.7,3,587,Main_Course,PFC_024,Main_Course,0.21976149914821125,0
5052ea72-3fe0-4293-a7ec-85bc9410accd,U_8106,Weekend Party Host,Premium,Late_Night,True,Rainy/Cold,6.7,3,587,Main_Course,PFC_089,Starter,0.151618398637138,0
5052ea72-3fe0-4293-a7ec-85bc9410accd,U_8106,Weekend Party Host,Premium,Late_Night,True,Rainy/Cold,6.7,3,587,Main_Course,PFC_063,Accompaniment,0.049403747870528106,1
5052ea72-3fe0-4293-a7ec-85bc9410accd,U_8106,Weekend Party Host,Premium,Late_Night,True,Rainy/Cold,6.7,3,587,Main_Course,PFC_088,Starter,0.21976149914821125,1
e16b1cec-0b5a-42c3-ac44-52358d00eb8d,U_3673,The Strictly Meat Solo,Mid-Tier,Snack,True,Rainy/Cold,5.1,10,1237,Main_Course,PFC_063,Accompaniment,0.023443815683104285,1
e16b1cec-0b5a-42c3-ac44-52358d00eb8d,U_3673,The Strictly Meat Solo,Mid-Tier,Snack,True,Rainy/Cold,5.1,10,1237,Main_Course,PFC_036,Main_Course,0.2255456750202102,0
e16b1cec-0b5a-42c3-ac44-52358d00eb8d,U_3673,The Strictly Meat Solo,Mid-Tier,Snack,True,Rainy/Cold,5.1,10,1237,Main_Course,PFC_006,Accompaniment,0.028294260307194827,0
e16b1cec-0b5a-42c3-ac44-52358d00eb8d,U_3673,The Strictly Meat Solo,Mid-Tier,Snack,True,Rainy/Cold,5.1,10,1237,Main_Course,PFC_011,Main_Course,0.15278900565885206,0
e16b1cec-0b5a-42c3-ac44-52358d00eb8d,U_3673,The Strictly Meat Solo,Mid-Tier,Snack,True,Rainy/Cold,5.1,10,1237,Main_Course,PFC_019,Accompaniment,0.10428455941794665,1
42261401-d934-4d09-a0fa-8df0de9d73ae,U_9169,Late-Night Solo Binge,Budget,Snack,False,Rainy/Cold,9.9,4,462,Main_Course,PFC_106,Accompaniment,0.05411255411255411,0
42261401-d934-4d09-a0fa-8df0de9d73ae,U_9169,Late-Night Solo Binge,Budget,Snack,False,Rainy/Cold,9.9,4,462,Main_Course,PFC_041,Main_Course,0.19264069264069264,1
42261401-d934-4d09-a0fa-8df0de9d73ae,U_9169,Late-Night Solo Binge,Budget,Snack,False,Rainy/Cold,9.9,4,462,Main_Course,PFC_037,Main_Course,0.6255411255411255,0
42261401-d934-4d09-a0fa-8df0de9d73ae,U_9169,Late-Night Solo Binge,Budget,Snack,False,Rainy/Cold,9.9,4,462,Main_Course,PFC_079,Main_Course,0.474025974025974,0
42261401-d934-4d09-a0fa-8df0de9d73ae,U_9169,Late-Night Solo Binge,Budget,Snack,False,Rainy/Cold,9.9,4,462,Main_Course,PFC_004,Accompaniment,0.021645021645021644,1
f967f8f9-dcbe-4cab-bee5-0c96e483af1b,U_1217,The Experimental Foodie,Premium,Breakfast,True,Normal,1.8,1,298,Beverage,PFC_090,Starter,0.8355704697986577,0
f967f8f9-dcbe-4cab-bee5-0c96e483af1b,U_1217,The Experimental Foodie,Premium,Breakfast,True,Normal,1.8,1,298,Beverage,PFC_096,Starter,0.5335570469798657,0
f967f8f9-dcbe-4cab-bee5-0c96e483af1b,U_1217,The Experimental Foodie,Premium,Breakfast,True,Normal,1.8,1,298,Beverage,PFC_014,Main_Course,0.9697986577181208,0
f967f8f9-dcbe-4cab-bee5-0c96e483af1b,U_1217,The Experimental Foodie,Premium,Breakfast,True,Normal,1.8,1,298,Beverage,PFC_088,Starter,0.43288590604026844,0
f967f8f9-dcbe-4cab-bee5-0c96e483af1b,U_1217,The Experimental Foodie,Premium,Breakfast,True,Normal,1.8,1,298,Beverage,PFC_039,Starter,0.13087248322147652,0
dd04534c-d282-4f99-9a43-14992046a85c,U_8750,The Carb Loader,Mid-Tier,Lunch,True,Normal,8.2,5,219,Starter,PFC_041,Main_Course,0.4063926940639269,0
dd04534c-d282-4f99-9a43-14992046a85c,U_8750,The Carb Loader,Mid-Tier,Lunch,True,Normal,8.2,5,219,Starter,PFC_061,Main_Course,0.817351598173516,0
dd04534c-d282-4f99-9a43-14992046a85c,U_8750,The Carb Loader,Mid-Tier,Lunch,True,Normal,8.2,5,219,Starter,PFC_020,Main_Course,0.680365296803653,0
dd04534c-d282-4f99-9a43-14992046a85c,U_8750,The Carb Loader,Mid-Tier,Lunch,True,Normal,8.2,5,219,Starter,PFC_030,Main_Course,0.680365296803653,0
dd04534c-d282-4f99-9a43-14992046a85c,U_8750,The Carb Loader,Mid-Tier,Lunch,True,Normal,8.2,5,219,Starter,PFC_086,Main_Course,1.365296803652968,0
dc906286-5622-4e42-8617-65221211be54,U_1956,Weekend Party Host,Premium,Lunch,True,Rainy/Cold,1.3,8,239,Main_Course,PFC_103,Main_Course,0.7907949790794979,1
dc906286-5622-4e42-8617-65221211be54,U_1956,Weekend Party Host,Premium,Lunch,True,Rainy/Cold,1.3,8,239,Main_Course,PFC_058,Main_Course,1.0,0
dc906286-5622-4e42-8617-65221211be54,U_1956,Weekend Party Host,Premium,Lunch,True,Rainy/Cold,1.3,8,239,Main_Course,PFC_042,Main_Course,0.497907949790795,1
dc906286-5622-4e42-8617-65221211be54,U_1956,Weekend Party Host,Premium,Lunch,True,Rainy/Cold,1.3,8,239,Main_Course,PFC_072,Accompaniment,0.5397489539748954,0
dc906286-5622-4e42-8617-65221211be54,U_1956,Weekend Party Host,Premium,Lunch,True,Rainy/Cold,1.3,8,239,Main_Course,PFC_104,Main_Course,1.4602510460251046,0
9d6e9c5e-a235-45d8-bcf6-f48d3886a37c,U_6995,The Corporate Luncher,Budget,Lunch,True,Rainy/Cold,4.1,9,616,Main_Course,PFC_100,Starter,0.387987012987013,1
9d6e9c5e-a235-45d8-bcf6-f48d3886a37c,U_6995,The Corporate Luncher,Budget,Lunch,True,Rainy/Cold,4.1,9,616,Main_Course,PFC_030,Main_Course,0.2418831168831169,1
9d6e9c5e-a235-45d8-bcf6-f48d3886a37c,U_6995,The Corporate Luncher,Budget,Lunch,True,Rainy/Cold,4.1,9,616,Main_Course,PFC_055,Main_Course,0.4042207792207792,0
9d6e9c5e-a235-45d8-bcf6-f48d3886a37c,U_6995,The Corporate Luncher,Budget,Lunch,True,Rainy/Cold,4.1,9,616,Main_Course,PFC_056,Main_Course,0.1444805194805195,0
9d6e9c5e-a235-45d8-bcf6-f48d3886a37c,U_6995,The Corporate Luncher,Budget,Lunch,True,Rainy/Cold,4.1,9,616,Main_Course,PFC_099,Starter,0.3717532467532468,1
4f463df0-c951-41c7-b93a-e6d93f468e4d,U_4429,The Carb Loader,Mid-Tier,Snack,True,Normal,8.4,3,358,Main_Course,PFC_027,Main_Course,1.8407821229050279,0
4f463df0-c951-41c7-b93a-e6d93f468e4d,U_4429,The Carb Loader,Mid-Tier,Snack,True,Normal,8.4,3,358,Main_Course,PFC_028,Main_Course,0.4441340782122905,0
4f463df0-c951-41c7-b93a-e6d93f468e4d,U_4429,The Carb Loader,Mid-Tier,Snack,True,Normal,8.4,3,358,Main_Course,PFC_001,Beverage,0.36033519553072624,0
4f463df0-c951-41c7-b93a-e6d93f468e4d,U_4429,The Carb Loader,Mid-Tier,Snack,True,Normal,8.4,3,358,Main_Course,PFC_086,Main_Course,0.835195530726257,0
4f463df0-c951-41c7-b93a-e6d93f468e4d,U_4429,The Carb Loader,Mid-Tier,Snack,True,Normal,8.4,3,358,Main_Course,PFC_053,Main_Course,0.388268156424581,0
4a5fb1c7-45b0-49bb-98c2-51825570b679,U_5549,Late-Night Solo Binge,Budget,Breakfast,True,Rainy/Cold,6.6,3,378,Main_Course,PFC_002,Beverage,0.20899470899470898,1
4a5fb1c7-45b0-49bb-98c2-51825570b679,U_5549,Late-Night Solo Binge,Budget,Breakfast,True,Rainy/Cold,6.6,3,378,Main_Course,PFC_095,Starter,0.5529100529100529,1
4a5fb1c7-45b0-49bb-98c2-51825570b679,U_5549,Late-Night Solo Binge,Budget,Breakfast,True,Rainy/Cold,6.6,3,378,Main_Course,PFC_090,Starter,0.6587301587301587,0
4a5fb1c7-45b0-49bb-98c2-51825570b679,U_5549,Late-Night Solo Binge,Budget,Breakfast,True,Rainy/Cold,6.6,3,378,Main_Course,PFC_061,Main_Course,0.47354497354497355,0
4a5fb1c7-45b0-49bb-98c2-51825570b679,U_5549,Late-Night Solo Binge,Budget,Breakfast,True,Rainy/Cold,6.6,3,378,Main_Course,PFC_108,Accompaniment,0.05291005291005291,1
8d836fc4-ebeb-49e8-8f69-250feeb4e4d7,U_1785,The Beverage Addict,Premium,Dinner,False,Rainy/Cold,6.7,2,1606,Main_Course,PFC_009,Main_Course,0.09900373599003735,0
8d836fc4-ebeb-49e8-8f69-250feeb4e4d7,U_1785,The Beverage Addict,Premium,Dinner,False,Rainy/Cold,6.7,2,1606,Main_Course,PFC_043,Main_Course,0.04919053549190536,1
8d836fc4-ebeb-49e8-8f69-250feeb4e4d7,U_1785,The Beverage Addict,Premium,Dinner,False,Rainy/Cold,6.7,2,1606,Main_Course,PFC_093,Starter,0.10523038605230386,0
8d836fc4-ebeb-49e8-8f69-250feeb4e4d7,U_1785,The Beverage Addict,Premium,Dinner,False,Rainy/Cold,6.7,2,1606,Main_Course,PFC_036,Main_Course,0.17372353673723537,1
8d836fc4-ebeb-49e8-8f69-250feeb4e4d7,U_1785,The Beverage Addict,Premium,Dinner,False,Rainy/Cold,6.7,2,1606,Main_Course,PFC_109,Accompaniment,0.015566625155666251,0
6c1eee03-23a9-4243-a72a-66c5f3323044,U_2108,"The ""Just a Snack"" User",Budget,Breakfast,True,Rainy/Cold,3.5,2,298,Main_Course,PFC_098,Starter,0.802013422818792,0
6c1eee03-23a9-4243-a72a-66c5f3323044,U_2108,"The ""Just a Snack"" User",Budget,Breakfast,True,Rainy/Cold,3.5,2,298,Main_Course,PFC_032,Main_Course,0.6342281879194631,0
6c1eee03-23a9-4243-a72a-66c5f3323044,U_2108,"The ""Just a Snack"" User",Budget,Breakfast,True,Rainy/Cold,3.5,2,298,Main_Course,PFC_067,Starter,0.5,0
6c1eee03-23a9-4243-a72a-66c5f3323044,U_2108,"The ""Just a Snack"" User",Budget,Breakfast,True,Rainy/Cold,3.5,2,298,Main_Course,PFC_048,Main_Course,0.43288590604026844,0
6c1eee03-23a9-4243-a72a-66c5f3323044,U_2108,"The ""Just a Snack"" User",Budget,Breakfast,True,Rainy/Cold,3.5,2,298,Main_Course,PFC_004,Accompaniment,0.03355704697986577,1
3e4ecef6-13ce-4a0c-a5b8-c00cc179bc9f,U_9157,The Comfort Eater,Mid-Tier,Lunch,False,Normal,8.6,5,537,Main_Course,PFC_004,Accompaniment,0.0186219739292365,1
3e4ecef6-13ce-4a0c-a5b8-c00cc179bc9f,U_9157,The Comfort Eater,Mid-Tier,Lunch,False,Normal,8.6,5,537,Main_Course,PFC_093,Starter,0.31471135940409684,0
3e4ecef6-13ce-4a0c-a5b8-c00cc179bc9f,U_9157,The Comfort Eater,Mid-Tier,Lunch,False,Normal,8.6,5,537,Main_Course,PFC_024,Main_Course,0.24022346368715083,0
3e4ecef6-13ce-4a0c-a5b8-c00cc179bc9f,U_9157,The Comfort Eater,Mid-Tier,Lunch,False,Normal,8.6,5,537,Main_Course,PFC_031,Main_Course,0.35195530726256985,0
3e4ecef6-13ce-4a0c-a5b8-c00cc179bc9f,U_9157,The Comfort Eater,Mid-Tier,Lunch,False,Normal,8.6,5,537,Main_Course,PFC_037,Main_Course,0.5381750465549349,0
ba21d185-55f2-410c-8e4d-804677da6d98,U_5767,The Indian Gravy Saver,Budget,Dinner,False,Rainy/Cold,5.6,10,208,Main_Course,PFC_067,Starter,0.7163461538461539,0
ba21d185-55f2-410c-8e4d-804677da6d98,U_5767,The Indian Gravy Saver,Budget,Dinner,False,Rainy/Cold,5.6,10,208,Main_Course,PFC_097,Starter,0.5721153846153846,0
ba21d185-55f2-410c-8e4d-804677da6d98,U_5767,The Indian Gravy Saver,Budget,Dinner,False,Rainy/Cold,5.6,10,208,Main_Course,PFC_063,Accompaniment,0.13942307692307693,1
ba21d185-55f2-410c-8e4d-804677da6d98,U_5767,The Indian Gravy Saver,Budget,Dinner,False,Rainy/Cold,5.6,10,208,Main_Course,PFC_075,Main_Course,0.7644230769230769,1
ba21d185-55f2-410c-8e4d-804677da6d98,U_5767,The Indian Gravy Saver,Budget,Dinner,False,Rainy/Cold,5.6,10,208,Main_Course,PFC_079,Main_Course,1.0528846153846154,1
e7efbadc-871f-4757-a7cf-27c958c7875d,U_6666,Weekend Party Host,Premium,Lunch,True,Rainy/Cold,9.8,3,159,Main_Course,PFC_027,Main_Course,4.144654088050315,0
e7efbadc-871f-4757-a7cf-27c958c7875d,U_6666,Weekend Party Host,Premium,Lunch,True,Rainy/Cold,9.8,3,159,Main_Course,PFC_093,Starter,1.0628930817610063,0
e7efbadc-871f-4757-a7cf-27c958c7875d,U_6666,Weekend Party Host,Premium,Lunch,True,Rainy/Cold,9.8,3,159,Main_Course,PFC_049,Main_Course,0.9371069182389937,1
e7efbadc-871f-4757-a7cf-27c958c7875d,U_6666,Weekend Party Host,Premium,Lunch,True,Rainy/Cold,9.8,3,159,Main_Course,PFC_078,Main_Course,0.9371069182389937,0
e7efbadc-871f-4757-a7cf-27c958c7875d,U_6666,Weekend Party Host,Premium,Lunch,True,Rainy/Cold,9.8,3,159,Main_Course,PFC_011,Main_Course,1.1886792452830188,0
c2725bbf-03f8-49ef-9791-3452570ae0b6,U_9618,"The ""Just a Snack"" User",Budget,Dinner,False,Normal,5.8,1,528,Main_Course,PFC_104,Main_Course,0.6609848484848485,0
c2725bbf-03f8-49ef-9791-3452570ae0b6,U_9618,"The ""Just a Snack"" User",Budget,Dinner,False,Normal,5.8,1,528,Main_Course,PFC_082,Main_Course,0.509469696969697,0
c2725bbf-03f8-49ef-9791-3452570ae0b6,U_9618,"The ""Just a Snack"" User",Budget,Dinner,False,Normal,5.8,1,528,Main_Course,PFC_102,Starter,0.3768939393939394,0
c2725bbf-03f8-49ef-9791-3452570ae0b6,U_9618,"The ""Just a Snack"" User",Budget,Dinner,False,Normal,5.8,1,528,Main_Course,PFC_078,Main_Course,0.2821969696969697,0
c2725bbf-03f8-49ef-9791-3452570ae0b6,U_9618,"The ""Just a Snack"" User",Budget,Dinner,False,Normal,5.8,1,528,Main_Course,PFC_067,Starter,0.2821969696969697,0
a17c4929-3f5c-4ed2-9edf-20b5a8826dd4,U_2112,Weekend Party Host,Premium,Late_Night,False,Rainy/Cold,6.8,9,149,Starter,PFC_047,Main_Course,0.8657718120805369,0
a17c4929-3f5c-4ed2-9edf-20b5a8826dd4,U_2112,Weekend Party Host,Premium,Late_Night,False,Rainy/Cold,6.8,9,149,Starter,PFC_011,Main_Course,1.2684563758389262,0
a17c4929-3f5c-4ed2-9edf-20b5a8826dd4,U_2112,Weekend Party Host,Premium,Late_Night,False,Rainy/Cold,6.8,9,149,Starter,PFC_032,Main_Course,1.2684563758389262,0
a17c4929-3f5c-4ed2-9edf-20b5a8826dd4,U_2112,Weekend Party Host,Premium,Late_Night,False,Rainy/Cold,6.8,9,149,Starter,PFC_102,Starter,1.3355704697986577,0
a17c4929-3f5c-4ed2-9edf-20b5a8826dd4,U_2112,Weekend Party Host,Premium,Late_Night,False,Rainy/Cold,6.8,9,149,Starter,PFC_048,Main_Course,0.8657718120805369,0
7da6bbbb-7125-49f9-a47b-efbfb2656ef5,U_9009,The Spice Fiend,Mid-Tier,Breakfast,True,Normal,1.1,7,467,Main_Course,PFC_034,Main_Course,0.4261241970021413,0
7da6bbbb-7125-49f9-a47b-efbfb2656ef5,U_9009,The Spice Fiend,Mid-Tier,Breakfast,True,Normal,1.1,7,467,Main_Course,PFC_012,Main_Course,0.1905781584582441,0
7da6bbbb-7125-49f9-a47b-efbfb2656ef5,U_9009,The Spice Fiend,Mid-Tier,Breakfast,True,Normal,1.1,7,467,Main_Course,PFC_029,Main_Course,0.40471092077087795,0
7da6bbbb-7125-49f9-a47b-efbfb2656ef5,U_9009,The Spice Fiend,Mid-Tier,Breakfast,True,Normal,1.1,7,467,Main_Course,PFC_066,Starter,0.2762312633832976,0
7da6bbbb-7125-49f9-a47b-efbfb2656ef5,U_9009,The Spice Fiend,Mid-Tier,Breakfast,True,Normal,1.1,7,467,Main_Course,PFC_084,Main_Course,0.6402569593147751,0
e160dbce-bb69-49fc-b833-b4cbfc52288d,U_8405,"The ""Just a Snack"" User",Budget,Dinner,False,Rainy/Cold,5.6,9,238,Beverage,PFC_037,Main_Course,1.2142857142857142,0
e160dbce-bb69-49fc-b833-b4cbfc52288d,U_8405,"The ""Just a Snack"" User",Budget,Dinner,False,Rainy/Cold,5.6,9,238,Beverage,PFC_089,Starter,0.3739495798319328,0
e160dbce-bb69-49fc-b833-b4cbfc52288d,U_8405,"The ""Just a Snack"" User",Budget,Dinner,False,Rainy/Cold,5.6,9,238,Beverage,PFC_041,Main_Course,0.3739495798319328,0
e160dbce-bb69-49fc-b833-b4cbfc52288d,U_8405,"The ""Just a Snack"" User",Budget,Dinner,False,Rainy/Cold,5.6,9,238,Beverage,PFC_007,Dessert,0.33613445378151263,0
e160dbce-bb69-49fc-b833-b4cbfc52288d,U_8405,"The ""Just a Snack"" User",Budget,Dinner,False,Rainy/Cold,5.6,9,238,Beverage,PFC_078,Main_Course,0.6260504201680672,1
ff9ed73b-b79f-4c66-9a7e-f2090631710f,U_6377,The Strict Veg Family,Premium,Breakfast,False,Normal,4.0,7,677,Main_Course,PFC_053,Main_Course,0.20531757754800592,0
ff9ed73b-b79f-4c66-9a7e-f2090631710f,U_6377,The Strict Veg Family,Premium,Breakfast,False,Normal,4.0,7,677,Main_Course,PFC_042,Main_Course,0.1757754800590842,0
ff9ed73b-b79f-4c66-9a7e-f2090631710f,U_6377,The Strict Veg Family,Premium,Breakfast,False,Normal,4.0,7,677,Main_Course,PFC_099,Starter,0.33825701624815363,0
ff9ed73b-b79f-4c66-9a7e-f2090631710f,U_6377,The Strict Veg Family,Premium,Breakfast,False,Normal,4.0,7,677,Main_Course,PFC_050,Main_Course,0.23485967503692762,0
ff9ed73b-b79f-4c66-9a7e-f2090631710f,U_6377,The Strict Veg Family,Premium,Breakfast,False,Normal,4.0,7,677,Main_Course,PFC_055,Main_Course,0.36779911373707536,0
4ed32359-0da2-4e35-9645-9fc2218d481e,U_2817,The Experimental Foodie,Premium,Late_Night,False,Rainy/Cold,8.9,3,129,Accompaniment,PFC_089,Starter,0.689922480620155,0
4ed32359-0da2-4e35-9645-9fc2218d481e,U_2817,The Experimental Foodie,Premium,Late_Night,False,Rainy/Cold,8.9,3,129,Accompaniment,PFC_092,Starter,1.697674418604651,1
4ed32359-0da2-4e35-9645-9fc2218d481e,U_2817,The Experimental Foodie,Premium,Late_Night,False,Rainy/Cold,8.9,3,129,Accompaniment,PFC_082,Main_Course,2.0852713178294575,0
4ed32359-0da2-4e35-9645-9fc2218d481e,U_2817,The Experimental Foodie,Premium,Late_Night,False,Rainy/Cold,8.9,3,129,Accompaniment,PFC_109,Accompaniment,0.1937984496124031,0
4ed32359-0da2-4e35-9645-9fc2218d481e,U_2817,The Experimental Foodie,Premium,Late_Night,False,Rainy/Cold,8.9,3,129,Accompaniment,PFC_077,Main_Course,1.2325581395348837,0
e1574226-682f-45ef-b6ca-0fa40ef34560,U_3251,The Indian Gravy Saver,Budget,Late_Night,True,Rainy/Cold,9.9,10,808,Main_Course,PFC_089,Starter,0.11014851485148515,1
e1574226-682f-45ef-b6ca-0fa40ef34560,U_3251,The Indian Gravy Saver,Budget,Late_Night,True,Rainy/Cold,9.9,10,808,Main_Course,PFC_048,Main_Course,0.15965346534653466,1
e1574226-682f-45ef-b6ca-0fa40ef34560,U_3251,The Indian Gravy Saver,Budget,Late_Night,True,Rainy/Cold,9.9,10,808,Main_Course,PFC_070,Starter,0.09777227722772278,0
e1574226-682f-45ef-b6ca-0fa40ef34560,U_3251,The Indian Gravy Saver,Budget,Late_Night,True,Rainy/Cold,9.9,10,808,Main_Course,PFC_022,Main_Course,0.22153465346534654,0
e1574226-682f-45ef-b6ca-0fa40ef34560,U_3251,The Indian Gravy Saver,Budget,Late_Night,True,Rainy/Cold,9.9,10,808,Main_Course,PFC_040,Starter,0.0853960396039604,0
bfbfbee5-dc2c-4f74-b878-5d24e4aecfc6,U_9168,The Indian Gravy Saver,Budget,Lunch,False,Normal,5.2,4,249,Starter,PFC_036,Main_Course,1.1204819277108433,0
bfbfbee5-dc2c-4f74-b878-5d24e4aecfc6,U_9168,The Indian Gravy Saver,Budget,Lunch,False,Normal,5.2,4,249,Starter,PFC_080,Main_Course,0.6385542168674698,0
bfbfbee5-dc2c-4f74-b878-5d24e4aecfc6,U_9168,The Indian Gravy Saver,Budget,Lunch,False,Normal,5.2,4,249,Starter,PFC_041,Main_Course,0.357429718875502,0
bfbfbee5-dc2c-4f74-b878-5d24e4aecfc6,U_9168,The Indian Gravy Saver,Budget,Lunch,False,Normal,5.2,4,249,Starter,PFC_083,Main_Course,1.2008032128514057,0
bfbfbee5-dc2c-4f74-b878-5d24e4aecfc6,U_9168,The Indian Gravy Saver,Budget,Lunch,False,Normal,5.2,4,249,Starter,PFC_022,Main_Course,0.7188755020080321,0
e0eaf504-f038-43d1-98c0-0255a0b03a1b,U_5765,The Strictly Meat Solo,Mid-Tier,Lunch,True,Normal,3.0,7,566,Main_Course,PFC_019,Accompaniment,0.22791519434628976,0
e0eaf504-f038-43d1-98c0-0255a0b03a1b,U_5765,The Strictly Meat Solo,Mid-Tier,Lunch,True,Normal,3.0,7,566,Main_Course,PFC_103,Main_Course,0.3339222614840989,0
e0eaf504-f038-43d1-98c0-0255a0b03a1b,U_5765,The Strictly Meat Solo,Mid-Tier,Lunch,True,Normal,3.0,7,566,Main_Course,PFC_036,Main_Course,0.4929328621908127,0
e0eaf504-f038-43d1-98c0-0255a0b03a1b,U_5765,The Strictly Meat Solo,Mid-Tier,Lunch,True,Normal,3.0,7,566,Main_Course,PFC_074,Main_Course,0.26325088339222613,0
e0eaf504-f038-43d1-98c0-0255a0b03a1b,U_5765,The Strictly Meat Solo,Mid-Tier,Lunch,True,Normal,3.0,7,566,Main_Course,PFC_099,Starter,0.4045936395759717,1
6de07c6c-3bc3-4b52-a729-2e9e0e2144fa,U_9655,The Indian Gravy Saver,Budget,Lunch,False,Rainy/Cold,3.8,10,367,Main_Course,PFC_048,Main_Course,0.35149863760217986,1
6de07c6c-3bc3-4b52-a729-2e9e0e2144fa,U_9655,The Indian Gravy Saver,Budget,Lunch,False,Rainy/Cold,3.8,10,367,Main_Course,PFC_028,Main_Course,0.4332425068119891,0
6de07c6c-3bc3-4b52-a729-2e9e0e2144fa,U_9655,The Indian Gravy Saver,Budget,Lunch,False,Rainy/Cold,3.8,10,367,Main_Course,PFC_068,Starter,0.35149863760217986,0
6de07c6c-3bc3-4b52-a729-2e9e0e2144fa,U_9655,The Indian Gravy Saver,Budget,Lunch,False,Rainy/Cold,3.8,10,367,Main_Course,PFC_106,Accompaniment,0.0681198910081744,1
6de07c6c-3bc3-4b52-a729-2e9e0e2144fa,U_9655,The Indian Gravy Saver,Budget,Lunch,False,Rainy/Cold,3.8,10,367,Main_Course,PFC_063,Accompaniment,0.07901907356948229,1
a8d8069d-1bd9-4576-800e-739aaac619b1,U_1105,The Sweet Tooth,Mid-Tier,Lunch,False,Rainy/Cold,6.4,3,532,Main_Course,PFC_081,Main_Course,0.43045112781954886,0
a8d8069d-1bd9-4576-800e-739aaac619b1,U_1105,The Sweet Tooth,Mid-Tier,Lunch,False,Rainy/Cold,6.4,3,532,Main_Course,PFC_036,Main_Course,0.5244360902255639,0
a8d8069d-1bd9-4576-800e-739aaac619b1,U_1105,The Sweet Tooth,Mid-Tier,Lunch,False,Rainy/Cold,6.4,3,532,Main_Course,PFC_048,Main_Course,0.2424812030075188,0
a8d8069d-1bd9-4576-800e-739aaac619b1,U_1105,The Sweet Tooth,Mid-Tier,Lunch,False,Rainy/Cold,6.4,3,532,Main_Course,PFC_037,Main_Course,0.543233082706767,0
a8d8069d-1bd9-4576-800e-739aaac619b1,U_1105,The Sweet Tooth,Mid-Tier,Lunch,False,Rainy/Cold,6.4,3,532,Main_Course,PFC_029,Main_Course,0.35526315789473684,1
817ba88d-b8f2-4edb-b065-14c53937f6b5,U_6373,The Beverage Addict,Premium,Dinner,False,Normal,8.4,2,1158,Main_Course,PFC_034,Main_Course,0.17184801381692574,0
817ba88d-b8f2-4edb-b065-14c53937f6b5,U_6373,The Beverage Addict,Premium,Dinner,False,Normal,8.4,2,1158,Main_Course,PFC_050,Main_Course,0.13730569948186527,0
817ba88d-b8f2-4edb-b065-14c53937f6b5,U_6373,The Beverage Addict,Premium,Dinner,False,Normal,8.4,2,1158,Main_Course,PFC_010,Main_Course,0.5690846286701209,0
817ba88d-b8f2-4edb-b065-14c53937f6b5,U_6373,The Beverage Addict,Premium,Dinner,False,Normal,8.4,2,1158,Main_Course,PFC_004,Accompaniment,0.008635578583765112,1
817ba88d-b8f2-4edb-b065-14c53937f6b5,U_6373,The Beverage Addict,Premium,Dinner,False,Normal,8.4,2,1158,Main_Course,PFC_007,Dessert,0.0690846286701209,0
e40e45db-60e0-4e7d-a95a-81bb064d12e0,U_7496,The Corporate Luncher,Budget,Dinner,False,Rainy/Cold,5.6,9,548,Main_Course,PFC_022,Main_Course,0.3266423357664234,0
e40e45db-60e0-4e7d-a95a-81bb064d12e0,U_7496,The Corporate Luncher,Budget,Dinner,False,Rainy/Cold,5.6,9,548,Main_Course,PFC_079,Main_Course,0.39963503649635035,0
e40e45db-60e0-4e7d-a95a-81bb064d12e0,U_7496,The Corporate Luncher,Budget,Dinner,False,Rainy/Cold,5.6,9,548,Main_Course,PFC_076,Main_Course,0.1624087591240876,1
e40e45db-60e0-4e7d-a95a-81bb064d12e0,U_7496,The Corporate Luncher,Budget,Dinner,False,Rainy/Cold,5.6,9,548,Main_Course,PFC_081,Main_Course,0.41788321167883213,0
